,artist,genres_spotify,genres_ra,main_genres,top3_genres,genre
19706,Marion Eckstein,None,None,,,
19707,Raimund Nolte,None,None,,,
19708,The Hirsch Effekt,"['deep german punk', 'screamo punk']",None,,,
19709,Saitenfeuer,None,None,,,
19710,Scherf & Band,None,None,,,
19711,The Headlines,None,None,,,
19712,Clan of Xymox,"['dark wave', 'dream pop', 'ebm', 'electro-industrial', 'ethereal wave', 'gothic rock', 'grave wave', 'industrial', 'industrial rock', 'neoclassical', 'new romantic', 'new wave', 'uk post-punk']","{'rock', 'rap', 'ska', 'dark wave'}",,,
19713,Client,['deep australian indie'],"{'rap', 'ska'}",,,
19714,Harold Lopez Nussa,None,"{'rap', 'jazz', 'raï'}",,,
19715,Mayquel Gonzales,None,None,,,
19716,Ruy Adrian Lopez Nussa,None,None,,,
19717,Charles Brauer,None,"{'rock', 'rap', 'rai'}",,,
19718,Nerve,None,{'rap'},,,
19719,Chrandesyx,None,None,,,
19720,The Wanton Bishops,['modern blues'],None,,,
19721,Pablo Miguez,None,None,,,
19722,Emir Kusturica & The No Smoking Orchestra,None,"{'punk', 'ska', 'garage rock', 'rap', 'rock', 'post-punk'}",,,
19723,Gereon Krahforst,None,None,,,
19724,Louis Schwizgebel-Wang,None,"{'rap', 'son'}",,,
19725,S. Vezzani,None,None,,,
19726,C. Cristobal,None,None,,,
19727,D. Lienhard,None,None,,,
19728,J. Krigovsky,None,None,,,
19729,J. Rubin,None,None,,,
19730,A. Garcia,None,None,,,
19731,Matchsellers,None,None,,,
19732,Naoko Sakata,None,None,,,
19733,Federica Michisanti,None,None,,,
19734,Dorota Piotrowska,None,{'ska'},,,
19735,Julia Riley,None,None,,,
19736,Craig Rutenberg,None,{'rai'},,,
19737,Noam Bierstone,None,{'tone'},,,
19738,Joshua Hyde,None,None,,,
19739,Tom Pauwels,None,None,,,
19740,Hundredth,"['alternative emo', 'anthem emo', 'christian hardcore', 'metalcore', 'screamo', 'screamocore']",None,,,
19741,Hellions,['deep australian indie'],"{'emo', 'rap', 'world', 'raï', 'son'}",,,
19742,Swiss Jazz Orchestra feat. Scott Robinson,None,{'son'},,,
19743,María Cecilia Muñoz,None,None,,,
19744,Horia Dumitrache,None,None,,,
19745,Albin Lebossé,None,None,,,
19746,Benny Green,"['contemporary post-bop', 'cool jazz', 'hard bop', 'jazz christmas', 'stride']","{'rap', 'jazz'}",,,
19747,Pat Thomas Mensah,None,None,,,
19748,Kwame Yeboah,None,None,,,
19749,Emmanuel Opoku Ware,None,None,,,
19750,Benjamin Abarbanel-Wolff,None,None,,,
19751,Joel Havea,None,None,,,
19752,Schultz and Forever,None,None,,,
19753,Kristian Trafelet,None,None,,,
19754,The National,"['alternative rock', 'chamber pop', 'dance-punk', 'folk-pop', 'freak folk', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'neo-psychedelic', 'singer-songwriter', 'stomp and holler']",{'rap'},,,
19755,Devin Townsend Project,"['alternative metal', 'canadian metal', 'djent', 'jazz metal', 'melodic death metal', 'neo classical metal', 'progressive metal']","{'trap', 'son', 'heavy metal', 'metal', 'new age', 'rap', 'rock', 'ska'}",,,
19756,Dan Croll,"['indie pop', 'indietronica', 'shimmer pop']","{'son', 'pop', 'rap', 'stride', 'singer-songwriter', 'rock', 'pop rock'}",,,
19757,Beenie Man,"['dancehall', 'roots reggae', 'soca']","{'son', 'raï', 'soca', 'reggae', 'rap', 'ska', 'dancehall'}",,,
19758,Rebekka Mäder,None,None,,,
19759,Latzel Wolf,None,None,,,
19760,Nora Gubisch,None,"{'rap', 'ska', 'funk'}",,,
19761,Jens Lohmann,None,None,,,
19762,Mark Damon,None,"{'rap', 'son'}",,,
19763,Lucho Aquillar,None,None,,,
19764,Yao Dinizulu,None,None,,,
19765,Massimiliano Raschietti,None,None,,,
19766,Réka Jaksic,None,None,,,
19767,Jan Zehrfeld,None,None,,,
19768,Josef Doblhofer,None,None,,,
19769,Alexander von Hagke,['deep german jazz'],None,,,
19770,Heiko Jung,None,None,,,
19771,Sebastian Lanser,None,None,,,
19772,Periphery,"['alternative metal', 'djent', 'melodic metalcore', 'metalcore', 'progressive metal']","{'metal', 'rap', 'son'}",,,
19773,Veil of Maya,"['death core', 'djent', 'mathcore', 'melodic metalcore', 'metalcore', 'rap metal', 'screamo']","{'metal', 'metalcore', 'deathcore', 'rap', 'djent', 'death metal'}",,,
19774,Good Tiger,"['djent', 'progressive post-hardcore']",None,,,
19775,Michael Buchanan,None,None,,,
19776,Francisco López Martín,None,None,,,
19777,Glenn Miller Orchestra,"['adult standards', 'big band', 'christmas', 'easy listening', 'jazz christmas', 'lounge', 'swing']",None,,,
19778,Mono Inc,"['dark wave', 'medieval rock', 'neue deutsche harte']",None,,,
19779,Radare,None,None,,,
19780,Justin Lépany,None,None,,,
19781,Omar,"['latin', 'latin hip hop', 'reggaeton', 'tropical']","{'soul', 'rap', 'jazz', 'son'}",,,
19782,Lennox Cameron,None,None,,,
19783,Colin McNeish,None,None,,,
19784,Hawi Gondwe,None,None,,,
19785,Daren Abraham,None,None,,,
19786,Julian von Flüe,None,None,,,
19787,Bruno Frey Nascimento,None,None,,,
19788,Samuele Zanella,None,None,,,
19789,Mattia Zanella,None,None,,,
19790,Alex Calder,"['garage psych', 'indie garage rock', 'neo-psychedelic', 'preverb']",None,,,
19791,DJ Barata,None,None,,,
19792,live: Octave One,None,None,,,
19793,Ilja Kudryavtsev,None,None,,,
19794,Anastasia Kobekina,None,None,,,
19795,Astrid Pfarrer,None,None,,,
19796,Shakey Graves,"['austindie', 'chamber pop', 'deep new americana', 'folk-pop', 'indie folk', 'indie pop', 'modern blues', 'new americana', 'stomp and holler']",None,,,
19797,Cégiu,None,None,,,
19798,Tillman Oberbeck,None,None,,,
19799,Schüpp,None,None,,,
19800,Daniel Flückiger,None,None,,,
19801,Michael Fuhrer,None,None,,,
19802,Lukas Stettler,None,None,,,
19803,Amit Dubester,None,None,,,
19804,Joe Flüeler,None,None,,,
19805,Die Buben im Pelz,None,None,,,
19806,My Bubba,['new americana'],None,,,
19807,Gato Preto,None,None,,,
19808,Gata Misteriosa,None,None,,,
19809,Lee Bass,None,None,,,
19810,DJs Nicola Cruz,None,None,,,
19811,live: Charles Prince,None,None,,,
19812,DJs Tinush,None,None,,,
19813,Philip Bader,"['deep euro house', 'minimal tech house']",None,,,
19814,Basti Bättig,None,None,,,
19815,Anna Fedorova,None,"{'rap', 'rai'}",,,
19816,Black Space Riders,"['psychedelic doom', 'retro metal']",None,,,
19817,Deez Nuts,"['hardcore', 'metalcore']",None,,,
19818,Françoise Härdi,None,None,,,
19819,Johnny Haway,None,None,,,
19820,Matthias Kuhn,None,None,,,
19821,works by Jan Martin Mächler,None,None,,,
19822,Luciano,"['canzone napoletana', 'opera', 'operatic pop']","{'reggae', 'rap'}",,,
19823,Blondie,"['album rock', 'art rock', 'candy pop', 'classic rock', 'dance pop', 'dance rock', 'disco', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock', 'soft rock', 'synthpop']","{'rap', 'ska'}",,,
19824,Superdiscount 3,None,{'disco'},,,
19825,Emanuel Reiter,None,None,,,
19826,Koh Gabriel Kameda,None,{'rap'},,,
19827,Lara Boschkor,None,None,,,
19828,Elena della Siega,None,None,,,
19829,Alessandra Semenova,None,None,,,
19830,Malcolm Kraege,None,None,,,
19831,Fabio di Casola,None,None,,,
19832,Filip Saffray,None,None,,,
19833,Damien Rice,"['acoustic pop', 'folk christmas', 'folk-pop', 'indie christmas', 'indie folk', 'irish rock', 'neo mellow', 'pop', 'pop christmas', 'singer-songwriter']","{'rock', 'folk', 'rap', 'ska', 'son'}",,,
19834,Broken Twin,['melancholia'],None,,,
19835,Cory Knight,None,None,,,
19836,Daniele Rinaldo,None,None,,,
19837,Richard Desjardins,"['chanson quebecois', 'quebecois']","{'rap', 'tone', 'rai', 'son'}",,,
19838,Marie-Jo Thério,['quebecois'],{'rap'},,,
19839,Marijosée,None,None,,,
19840,Bucharest,None,"{'emo', 'rai', 'son', 'baroque', 'pop', 'rap', 'ska', 'tone'}",,,
19841,Les Trois Accords,['quebecois'],"{'country', 'son', 'punk', 'chanson', 'punk rock', 'rap', 'rock'}",,,
19842,Cécile Doo-Kingué,None,None,,,
19843,Duncan Allbrook,None,None,,,
19844,Andy Sidler,None,None,,,
19845,Joseph Kaufmann,None,None,,,
19846,Jupiter Bokondji Ilola,None,None,,,
19847,Yende Balamba Bongongo,None,None,,,
19848,Nelly Eliya Liyenge,None,None,,,
19849,Richard Kabambga Kasonga,None,{'son'},,,
19850,WWW,None,"{'rap', 'ska', 'rai', 'techno', 'son'}",,,
19851,Marina Lachauer,None,None,,,
19852,Sandra Wild,None,None,,,
19853,Pat MC,None,None,,,
19854,Sigy Säck,None,None,,,
19855,Stefan Rheintaler,None,None,,,
19856,Christian Gschwend,None,None,,,
19857,Elliot Brood,None,None,,,
19858,Christian Lillingers Grund,None,None,,,
19859,Chistian Lillinger,None,None,,,
19860,Pierre Borel,None,"{'latin', 'rap', 'ska', 'son'}",,,
19861,Lock Up,"['brutal death metal', 'death metal', 'deathgrind', 'goregrind', 'grindcore']","{'emo', 'thrash metal', 'metal', 'rap', 'grindcore', 'ska', 'death metal'}",,,
19862,Pessimist,"['atmospheric post rock', 'compositional ambient', 'post rock']",None,,,
19863,Lori Glori,None,None,,,
19864,Kelvin Bullen,None,None,,,
19865,Hans Ali,None,None,,,
19866,Gehenna,"['atmospheric black metal', 'avantgarde metal', 'black metal', 'black thrash', 'dark black metal', 'heavy christmas', 'norwegian metal', 'pagan black metal', 'symphonic black metal', 'viking metal', 'voidgaze']","{'black metal', 'metal', 'death metal', 'rap'}",,,
19867,Gorgoroth,"['atmospheric black metal', 'avantgarde metal', 'black metal', 'black thrash', 'death metal', 'folk metal', 'melodic death metal', 'metal', 'norwegian metal', 'pagan black metal', 'symphonic black metal', 'viking metal']","{'black metal', 'metal', 'rap'}",,,
19868,Khatia und Gvantsa Buniatishvili,None,None,,,
19869,Maximiliano Delanian,None,None,,,
19870,Yanina German,None,None,,,
19871,Brian Lopez,None,None,,,
19872,Gabrial Sullivan,None,None,,,
19873,Joe Acheson,None,{'son'},,,
19874,Tim Lane,None,"{'rap', 'son'}",,,
19875,Jamie Graham,['indonesian indie'],None,,,
19876,Lamuzgueule,None,None,,,
19877,conductor: Daniel Barenboim,None,None,,,
19878,Krassimir Orchestar,None,None,,,
19879,Conor Oberst,"['alternative country', 'anti-folk', 'chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'new americana', 'roots rock', 'singer-songwriter', 'slow core', 'stomp and holler']","{'country', 'rai', 'son', 'folk', 'rap', 'rock', 'ska', 'tone'}",,,
19880,support: Dawes,None,None,,,
19881,Neutral Milk Hotel,"['alternative rock', 'anti-folk', 'athens indie', 'chamber pop', 'e6fi', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'neo-psychedelic', 'noise pop', 'slow core', 'stomp and holler']","{'emo', 'rai', 'son', 'rap', 'rock', 'ska', 'tone'}",,,
19882,Diamond Version,['glitch'],None,,,
19883,Rodrigo Amarante,['mpb'],"{'samba', 'indie pop', 'big band', 'pop', 'rap', 'rock', 'soft rock'}",,,
19884,Hate,None,{'rap'},,,
19885,Bulbul,None,"{'tropical', 'rap', 'ska', 'son'}",,,
19886,Lawrence Zazzo,None,None,,,
19887,The Robert Cray Band,['modern blues'],None,,,
19888,Robert Cray,"['acoustic blues', 'blues', 'blues-rock', 'british blues', 'chicago blues', 'country blues', 'delta blues', 'electric blues', 'louisiana blues', 'memphis blues', 'modern blues', 'piedmont blues', 'soul blues', 'swamp blues', 'texas blues', 'traditional blues']","{'blues', 'rap', 'ska', 'rai'}",,,
19889,Jim Pugh,None,"{'rap', 'ska', 'rai', 'son'}",,,
19890,Les Falconer,None,None,,,
19891,JT Lauritsen & The Buckshot Hunters,None,None,,,
19892,A Living History,None,None,,,
19893,mit Yasmina Hunzinger,None,None,,,
19894,Cunnin Lynguists,None,None,,,
19895,Gerdur Gunnarsdottir,None,None,,,
19896,Ruta Contrabando,None,None,,,
19897,Hidan Mamudov,None,None,,,
19898,Christiane Beinl,None,None,,,
19899,Alexander Leuschner,None,None,,,
19900,Florian Tavernier,None,None,,,
19901,Jonas Ruther Solo,None,None,,,
19902,Pins,"['alt-indie rock', 'shiver pop', 'ukrainian rock']","{'emo', 'tropical', 'disco', 'rai', 'son', 'pop', 'rap', 'asian', 'soul', 'americana', 'ska', 'hyphy'}",,,
19903,John Lyons Band,['power blues-rock'],None,,,
19904,Monophona,None,None,,,
19905,Juhanna Livonen,None,None,,,
19906,DJs Ulterior,None,None,,,
19907,Cyanide Pills,None,None,,,
19908,Ioana Geangalau,None,None,,,
19909,Babak Mahmudian,None,None,,,
19910,Uslender Production,['swiss hip hop'],None,,,
19911,"Kenny ""Blues Boss"" Wayne",None,"{'jazz', 'boogie-woogie', 'rap', 'blues', 'boogie'}",,,
19912,Fun.,"['folk-pop', 'indie christmas', 'indie pop', 'metropopolis', 'neo mellow', 'pop', 'pop rock']","{'indie pop', 'pop', 'latin', 'rap', 'power pop', 'rock', 'ska'}",,,
19913,Polar,"['alternative emo', 'anthem emo', 'emo', 'melodic hardcore', 'orgcore', 'pop punk', 'skate punk']","{'rap', 'ska', 'son'}",,,
19914,Mellow Mood,"['french reggae', 'reggae fusion', 'uk dub']","{'reggae', 'rap'}",,,
19915,No Lipstick,None,None,,,
19916,Flavia Vasella,None,None,,,
19917,Blackberry Brandies,None,None,,,
19918,Schaufelberger,None,None,,,
19919,Fuhr,None,{'rap'},,,
19920,Mathias Spillmann,None,None,,,
19921,Alfatec,['italian punk'],None,,,
19922,Live: Cosae Mandinga,None,None,,,
19923,Rachel Sermanni,['indie folk'],"{'folk', 'rap', 'son'}",,,
19924,Chris Heath,None,None,,,
19925,Sigi Gerlach,None,None,,,
19926,André Müller,None,None,,,
19927,Jürg Rickli,None,None,,,
19928,Perya Mihneva,None,None,,,
19929,Norohito Nishinomura,None,None,,,
19930,Michael Salm,None,None,,,
19931,Christine Theus,None,None,,,
19932,Ruslan Lutsyk,None,None,,,
19933,conductor: Kirill Troussov,None,None,,,
19934,live: Jorge Rodriguez,None,None,,,
19935,Rapsodia satanica,None,None,,,
19936,Assunta Spina,None,"{'rap', 'rai'}",,,
19937,uka Tsuboi,None,None,,,
19938,Gunhild Lang-Alsvik,None,None,,,
19939,Joerg Frei,None,None,,,
19940,Winston Blue,None,None,,,
19941,Pia Durandi,None,None,,,
19942,Manuela Landolt,None,None,,,
19943,Ekkehard Sassenhaussen,None,None,,,
19944,Bettina Schneebeli,None,None,,,
19945,Solo Cissokho,None,None,,,
19946,Jelly Kehrkhof,None,None,,,
19947,Adrian Derungs,None,None,,,
19948,Christoph Buob,None,None,,,
19949,Böhse Onkelz,['german pop'],"{'emo', 'punk', 'punk rock', 'rap', 'rock', 'ska', 'choro'}",,,
19950,Sophie Karthäuser,None,"{'rock', 'rap'}",,,
19951,Johannes Weisser,None,None,,,
19952,Kriz Flueler,None,None,,,
19953,Dani Odermatt,None,None,,,
19954,Randy Stine,None,None,,,
19955,Walter Chase,None,None,,,
19956,Jerome Colling,None,None,,,
19957,Seggie Isho,None,None,,,
19958,Michael Luginbill,None,None,,,
19959,Polar Bear,"['alternative emo', 'anthem emo', 'emo', 'melodic hardcore', 'orgcore', 'pop punk', 'skate punk']",None,,,
19960,Pete Wareham,None,None,,,
19961,Shabaka Hutching,None,None,,,
19962,Tom Herbert,None,None,,,
19963,John Leafcutter,"['drill and bass', 'glitch']",None,,,
19964,Absolutely Free,['shiver pop'],"{'rock', 'chanson', 'rap', 'ska', 'son'}",,,
19965,Da Sol Kim,None,None,,,
19966,José Cura,"['opera', 'operatic pop']","{'rap', 'ska', 'son'}",,,
19967,Estrella Morente,"['flamenco', 'rumba']","{'flamenco', 'rap', 'ska', 'son'}",,,
19968,Undertow,None,"{'son', 'metal', 'latin', 'rap', 'rock', 'ska'}",,,
19969,Foxes,"['chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'neo-psychedelic', 'shimmer pop', 'singer-songwriter', 'stomp and holler']","{'rock', 'rap', 'rai', 'son'}",,,
19970,Daniel Gioia,None,None,,,
19971,Matthias Legner,None,None,,,
19972,Philipp Ossanna,None,None,,,
19973,Clemens Rofner,None,None,,,
19974,David Murray Infinity Quartet feat. Saul Williams,None,None,,,
19975,Rod Williams,None,None,,,
19976,Jaribu Shahid,None,None,,,
19977,Chronixx & Zinc Fence Redemption,None,None,,,
19978,Dre Island,None,None,,,
19979,Kelissa,None,None,,,
19980,Ruthie Foster,"['acoustic blues', 'country blues', 'electric blues', 'louisiana blues', 'memphis blues', 'modern blues', 'new orleans blues', 'piedmont blues', 'soul blues', 'swamp blues']","{'blues', 'folk', 'rap', 'rai', 'gospel'}",,,
19981,Larry Fulcher,None,None,,,
19982,Samantha Banks,None,None,,,
19983,Pontiak,"['neo-psychedelic', 'space rock']",None,,,
19984,Michele D'Elia,None,None,,,
19985,Mika,"['dance pop', 'europop', 'neo mellow', 'pop', 'post-teen pop']","{'rap', 'ska', 'son'}",,,
19986,Sophie Lillienne,None,None,,,
19987,Ako,None,"{'rap', 'ska'}",,,
19988,Marius Neset,"['contemporary jazz', 'norwegian jazz']",None,,,
19989,Jim Hart,None,None,,,
19990,Tijuana Panthers,"['garage pop', 'indie garage rock', 'noise pop']",None,,,
19991,Christoffer Sundqvist,None,None,,,
19992,Bruno Stöckli,None,None,,,
19993,Lukas Langlotz,None,None,,,
19994,Liza Lim,['contemporary classical'],None,,,
19995,Guru Guru,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'turntablism']","{'free jazz', 'krautrock', 'rap', 'rock', 'tone', 'jazz'}",,,
19996,Beat Kaestli,['deep vocal jazz'],None,,,
19997,Walter Fischbacher,None,None,,,
19998,Petr Dvorsky,None,None,,,
19999,Ulf Sticker,None,None,,,
20000,Justin Bieber,"['canadian pop', 'dance pop', 'pop', 'pop christmas', 'post-teen pop']","{'emo', 'rai', 'son', 'pop', 'teen pop', 'rap', 'world', 'ska', 'tone'}",,,
20001,Ana Popovic,"['acoustic blues', 'blues-rock', 'british blues', 'country blues', 'electric blues', 'louisiana blues', 'memphis blues', 'modern blues', 'soul blues', 'swamp blues', 'texas blues']","{'blues', 'rap'}",,,
20002,Michele Papadia,None,None,,,
20003,Claudio Giovagnoli,None,None,,,
20004,Davide Ghidoni,None,None,,,
20005,Ronald Jonker,None,None,,,
20006,Stephane Avellaneda,None,None,,,
20007,Brother Dege & The Brotherhood Of Blues,None,None,,,
20008,Erich Strebel,None,None,,,
20009,The Chris Slade Timeline,None,None,,,
20010,Tinariwen,"['afrobeat', 'desert blues', 'mande pop', 'world']","{'blues', 'world', 'rock', 'ska', 'rap'}",,,
20011,Pure Joy,None,None,,,
20012,The KVB,"['chamber psych', 'garage psych', 'grave wave', 'noise pop', 'nu gaze', 'shoegaze']","{'rock', 'punk', 'rap', 'post-punk', 'noise'}",,,
20013,Dorj,None,None,,,
20014,Martin Locher,None,None,,,
20015,Kasper Litschig,None,None,,,
20016,Jörg Boots Stiefel,None,None,,,
20017,Andrea Panitz,None,None,,,
20018,Franziska Rohner,None,{'ska'},,,
20019,Florent Kirchmeier,None,None,,,
20020,Paul Buchmeier,None,None,,,
20021,GWLT,None,None,,,
20022,Audiodelikt,None,None,,,
20023,Dermot Kennedy,"['indie anthem-folk', 'indie folk']",None,,,
20024,Metal Church,"['album rock', 'crossover thrash', 'death metal', 'doom metal', 'glam metal', 'groove metal', 'hard rock', 'latin metal', 'metal', 'neo-trad metal', 'nwobhm', 'power metal', 'progressive metal', 'rock', 'speed metal', 'thrash metal']","{'speed metal', 'thrash metal', 'heavy metal', 'metal', 'rap', 'power metal', 'ska'}",,,
20025,Riot V,None,"{'rock', 'heavy metal', 'metal', 'hard rock', 'rap'}",,,
20026,Bliksem,None,None,,,
20027,Eclecta,None,None,,,
20028,Benjamin Yellowitz,['indie anthem-folk'],None,,,
20029,Grzegorz Karnas,['polish jazz'],None,,,
20030,Florian Moebes,None,None,,,
20031,Mariusz Praniewski,None,None,,,
20032,Karin Stucki,None,None,,,
20033,Paws,"['alt-indie rock', 'indie punk', 'scottish rock']","{'rap', 'rai'}",,,
20034,Vague,"['lounge', 'vocal jazz']","{'rap', 'ska', 'son'}",,,
20035,Viljay Iyer,None,None,,,
20036,Christopher Otto,None,None,,,
20037,Ari Streisfeld,None,None,,,
20038,John Pickford Richards,None,None,,,
20039,Kevin McFarland,None,None,,,
20040,Axel Andrae,None,None,,,
20041,Thomas Blumenthal,None,"{'rap', 'son'}",,,
20042,Walter Klingner,None,None,,,
