,artist,genres_spotify,genres_ra,main_genres,top3_genres,genre
2461,Keb' Mo',"['acoustic blues', 'blues', 'blues-rock', 'chicago blues', 'country blues', 'delta blues', 'electric blues', 'jazz blues', 'jazz christmas', 'louisiana blues', 'memphis blues', 'modern blues', 'new orleans blues', 'piedmont blues', 'soul blues', 'swamp blues', 'texas blues', 'traditional blues']",,,,
2462,Benjamin Clementine,None,,,,
2463,Damon Albarn,"['britpop', 'downtempo']",,,,
2464,Michael Kiwanuka,"['chamber pop', 'funk', 'indie folk', 'indie r&b', 'modern blues', 'neo mellow', 'neo soul', 'soul']",,,,
2465,Negramaro,"['italian arena pop', 'italian pop']",,,,
2466,Jessie J,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'viral pop']",,,,
2467,Babyshambles,"['alt-indie rock', 'britpop', 'dance-punk', 'garage rock', 'indie rock', 'madchester', 'new rave', 'punk blues', 'swedish indie rock']",,,,
2468,Von Pariahs,['french indie pop'],,,,
2469,Lisette Spinnler,None,,,,
2470,Sascha Schönhaus,None,,,,
2471,Norbert Pfammatter,None,,,,
2472,The Stepwater Band,None,,,,
2473,Roberta Gambarini,"['cabaret', 'vocal jazz']",,,,
2474,Sullivan Fortner,None,,,,
2475,Ameen Saleem,None,,,,
2476,Quincy Philipps,None,,,,
2477,Quinteto Beltango,None,,,,
2478,Nicole Jo,None,,,,
2479,Nicole Johänntgen,None,,,,
2480,David Beer,None,,,,
2481,Rodrigo Aravena,None,,,,
2482,Janine Jansen,"['classical performance', 'classical piano', 'orchestral', 'violin']",,,,
2483,Itamar Golan,None,,,,
2484,DJs Fritz Kalkbrenner,None,,,,
2485,Marek Hemmann,"['deep euro house', 'deep melodic euro house', 'german techno', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house', 'tropical house']",,,,
2486,DJs Elvis,None,,,,
2487,Da'le,None,,,,
2488,Gabriel Marghieri,None,,,,
2489,Joe Cocker,"['album rock', 'blues-rock', 'british blues', 'classic rock', 'electric blues', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",,,,
2490,Foreigner,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",,,,
2491,Vilde Frang,"['classical performance', 'violin']",,,,
2492,Yuri Bashmet,['classical performance'],,,,
2493,Mischa Maisky,"['classical', 'classical performance', 'classical piano', 'orchestral', 'romantic', 'violin']",,,,
2494,Fabio Di Càsola,None,,,,
2495,Sebastian Schindler,None,,,,
2496,Lilly Wood & The Prick,"['french indie pop', 'french rock', 'tropical house']",,,,
2497,Jil Is Lucky,"['french indie pop', 'french rock']",,,,
2498,Thomas Quasthoff,"['classical performance', 'opera', 'orchestral', 'string quartet']",,,,
2499,Thomas Knuchel,None,,,,
2500,Daniel Woodtli,None,,,,
2501,Al Jarreau,"['adult standards', 'classic funk rock', 'disco', 'jazz christmas', 'jazz funk', 'jazz fusion', 'quiet storm', 'smooth jazz', 'soft rock', 'soul', 'vocal jazz']",,,,
2502,Joe Turano,None,,,,
2503,John Calderon,None,,,,
2504,Mark Simmons,['progressive electro house'],,,,
2505,Chris Walker,None,,,,
2506,Larry Williams,"['doo-wop', 'jump blues', 'new orleans blues', 'northern soul', 'rock-and-roll', 'rockabilly']",,,,
2507,Barclay James Harvest feat. Les Holroyd,None,,,,
2508,German Blues Project,None,,,,
2509,Protoje & The Indiggnation,None,,,,
2510,Steel Pulse,"['dancehall', 'dub', 'lovers rock', 'reggae', 'reggae fusion', 'roots reggae']",,,,
2511,DJs Super Flu,None,,,,
2512,Adana Twins,"['deep disco house', 'deep euro house', 'deep melodic euro house', 'groove room', 'house']",,,,
2513,Os Hawaianos,"['deep funk carioca', 'funk carioca']",,,,
2514,The Underground Youth,['psych gaze'],,,,
2515,Alena Sojer,None,,,,
2516,Michail Lifits,None,,,,
2517,Arend Grosfeld,None,,,,
2518,Klasse Silvia Simionescu,None,,,,
2519,Carlos Vallés Garcia,None,,,,
2520,Maria Ángeles Herrero Suárez-Bárcena,None,,,,
2521,Artiom Shishkov,None,,,,
2522,Anna Lipkind,None,,,,
2523,Viacheslav Dinerchtein,None,,,,
2524,Gavriel Lipkind,['deep cello'],,,,
2525,Dongkyun An,None,,,,
2526,Viktoria Mullova,"['classical performance', 'classical piano', 'violin']",,,,
2527,Tabea Schwartz,None,,,,
2528,Marco Blaauw,None,,,,
2529,Stephen Menotti,None,,,,
2530,Iryna Gintova,None,,,,
2531,Ellen Fallowfield,None,,,,
2532,Michael Barenboim,None,,,,
2533,Vilem Veverka,None,,,,
2534,Andrea Lauren Brown,None,,,,
2535,Dominik Wörner,None,,,,
2536,Dave Samuels' Caribbean Jazz Project,None,,,,
2537,Dave Samuels,None,,,,
2538,Oscar Feldman,None,,,,
2539,Ruben Rodriguez,None,,,,
2540,Vince Cherico,None,,,,
2541,Arturo Stable,['deep latin jazz'],,,,
2542,Riot Brigade,['street punk'],,,,
2543,Hysterese,['garage punk'],,,,
2544,Gamits,"['orgcore', 'power-pop punk']",,,,
2545,Angel Haze,"['escape room', 'hip pop', 'indie r&b', 'pop']",,,,
2546,Evelyn Glennie & Fred Frith,None,,,,
2547,Lisa Stansfield,"['disco', 'new wave pop', 'soft rock', 'urban contemporary', 'vocal house']",,,,
2548,Hans Feigenwinter,None,,,,
2549,Arno Troxler,None,,,,
2550,Rocky Votolato,"['indie folk', 'seattle indie']",,,,
2551,Cody Votolato,None,,,,
2552,Denison Witmer,['acoustic pop'],,,,
2553,Laura Schuler,None,,,,
2554,Arnaud Maeder,None,,,,
2555,Hannes Fanhauser,None,,,,
2556,Pierre Merz,None,,,,
2557,Edi Weber,None,,,,
2558,Franzisika Rohner,None,,,,
2559,Peter Egli,None,,,,
2560,Werner Reich,None,,,,
2561,Gulnara Tleugabylova,None,,,,
2562,Werner Tank,None,,,,
2563,Lorenz Marti,None,,,,
2564,Beat Binder,None,,,,
2565,Adrien Guerne,None,,,,
2566,Gael Zwahlen,None,,,,
2567,Lionel Gafner,None,,,,
2568,Sylvie Courvoisier,['tzadik'],,,,
2569,Fredy Studer,None,,,,
2570,Joana Aderi,None,,,,
2571,John Edwards,None,,,,
2572,Daniel Sailer,None,,,,
2573,Lester Menezes,None,,,,
2574,Brandy Butler,None,,,,
2575,Roman Hosek,None,,,,
2576,Pro-C-Dur,None,,,,
2577,Lance Lopez,"['blues-rock', 'british blues', 'electric blues', 'modern blues', 'power blues-rock', 'texas blues']",,,,
2578,Valentin Bächi,None,,,,
2579,Manu Rindlisbacher,None,,,,
2580,Tobias Hunziker,None,,,,
2581,Heidi Happy,['swiss rock'],,,,
2582,Ephrem Lüchinger,None,,,,
2583,Katharina Suske,None,,,,
2584,Ivano Zanenghi,None,,,,
2585,Hélène Schmitt,None,,,,
2586,Sabine Stoffer,None,,,,
2587,Stefano Marcocchi,None,,,,
2588,John Lyons,None,,,,
2589,Gabriel Spahni,None,,,,
2590,Simon Britschgi,None,,,,
2591,Matthew Savnik,None,,,,
2592,Jesse Boykins III,"['deep indie r&b', 'indie r&b', 'neo soul']",,,,
2593,Rosa Dorn,None,,,,
2594,Tobias Schmid,None,,,,
2595,Tobias Diggelmann,None,,,,
2596,Romano D'Agostino,None,,,,
2597,Alexander Melnikov,"['classical performance', 'classical piano', 'concert piano', 'violin']",,,,
2598,DJs Idans,None,,,,
2599,Tony Lakatos,None,,,,
2600,Tizian Naef,None,,,,
2601,New Breed Brass Band,None,,,,
2602,Country Sisters,None,,,,
2603,The Derailers,"['country christmas', 'outlaw country', 'texas country', 'traditional country', 'western swing']",,,,
2604,The Mavericks,"['country', 'country christmas', 'country rock', 'nashville sound', 'outlaw country', 'texas country', 'traditional country']",,,,
2605,Duke Heitger,None,,,,
2606,Engelbert Wrobel,None,,,,
2607,Dan Barrett,None,,,,
2608,Paolo Alderighi,None,,,,
2609,Nicki Parrott,"['jazz christmas', 'stride', 'vocal jazz']",,,,
2610,Bernard Flegar,None,,,,
2611,Dieter Lämmlin,None,,,,
2612,Samantha Fish,"['country blues', 'electric blues', 'modern blues']",,,,
2613,Mr Bo Weavil,None,,,,
2614,Candy Dulfer,"['jazz christmas', 'smooth jazz']",,,,
2615,The Boptet of Swing,None,,,,
2616,Ray Gelato & The Giants,None,,,,
2617,Shannon Powell Trio,None,,,,
2618,Yuja Wang,"['classical performance', 'classical piano', 'concert piano', 'orchestral', 'violin']",,,,
2619,Sergey Koudriakov,None,,,,
2620,Sandi Toka Nova,None,,,,
2621,"""Von Herzen möge es zu Herzen gehen""",None,,,,
2622,Aisha Syed d'Oleo,None,,,,
2623,Slava Spiridonov,None,,,,
2624,La Section Rythmique,None,,,,
2625,Young Sinatras,None,,,,
2626,NZM,None,,,,
2627,Luciano Jungmann,None,,,,
2628,Marta Patrocinio,None,,,,
2629,Anja Powischer,None,,,,
2630,Flurina Sarott,None,,,,
2631,Lilly Martin,None,,,,
2632,Daniel Küffer,None,,,,
2633,Bernhard Schoch,None,,,,
2634,Michael Dolmetsch,None,,,,
2635,Upon a Burning Body,"['death core', 'groove metal', 'melodic metalcore', 'metalcore', 'nu metal', 'post-screamo', 'rap metal', 'screamo']",,,,
2636,Sebastian Müller,None,,,,
2637,Dominik Brühwiler,None,,,,
2638,Pjm Pow,None,,,,
2639,Level Syx; Gäbosch,None,,,,
2640,Andreas,None,,,,
2641,Dirk,"['classify', 'compositional ambient', 'minimal']",,,,
2642,The Cash Box Kings,None,,,,
2643,Iman Spaargaren,None,,,,
2644,Thomas Hilbrandie,None,,,,
2645,Andreas Metzler,None,,,,
2646,Jurjen Bakker,None,,,,
2647,Raffaele Bossard,None,,,,
2648,Alex Huber,None,,,,
2649,Philipp Schaufelberger,None,,,,
2650,Mace Mitchell,None,,,,
2651,Tsering Purtag,None,,,,
2652,Antemasque,None,,,,
2653,Delaney Davidson,['gothic americana'],,,,
2654,Davell Crawford Trio,None,,,,
2655,Frank Roberscheuten,None,,,,
2656,Antti Sarpila,['finnish jazz'],,,,
2657,Rossano Sportiello,None,,,,
2658,Deu Choro,None,,,,
2659,João Bastos,None,,,,
2660,Frederico Henning,None,,,,
2661,Marcos Gonçalves,None,,,,
2662,Wednesday 13,"['horror punk', 'industrial metal']",,,,
2663,support: Sister,None,,,,
2664,Rafael Rütti,None,,,,
2665,David Schneebeli,None,,,,
2666,Gurgen Kakoyan,None,,,,
2667,Els Biesemans,None,,,,
2668,Mammoth Mammoth,None,,,,
2669,support: The Quill,None,,,,
2670,Emmet Cohen,None,,,,
2671,Aaron Goldberg,"['contemporary jazz', 'contemporary post-bop']",,,,
2672,Kuno Kürner,None,,,,
2673,Jan Luley,None,,,,
2674,Ayako Shirasaki,None,,,,
2675,Stephanie Trick,None,,,,
2676,Karin Meier,None,,,,
2677,Jürg Luchsinger,None,,,,
2678,Stefanie Kunckler,None,,,,
2679,Bolschoi Don Kosakenchor,None,,,,
2680,Marialy Pacheco,None,,,,
2681,Juan Camilo Villa,None,,,,
2682,Miguel Altamar de la Torre,None,,,,
2683,Rise of the Northstar,['beatdown'],,,,
2684,John Newman,"['pop', 'tropical house']",,,,
2685,La Plebe,None,,,,
2686,Maruta Staravoitava,None,,,,
2687,Gina Mattiello,None,,,,
2688,Dark Shadows,"['aggrotech', 'dark wave', 'ebm', 'electro-industrial', 'futurepop', 'industrial metal', 'neo-synthpop', 'neue deutsche harte']",,,,
2689,support: Ben Miller Band,None,,,,
2690,Die Goldenen Zitronen,"['german indie', 'german punk']",,,,
2691,Adrian Mears,None,,,,
2692,Banz Oester,None,,,,
2693,Sebastian Wehle,None,,,,
2694,Robert Lucaciu,None,,,,
2695,Philipp Scholz,None,,,,
2696,Midas Fall,None,,,,
2697,Jacco Gardner,None,,,,
2698,Glenn Jones,['drone folk'],,,,
2699,Truls Mørk,"['classical performance', 'orchestral', 'violin']",,,,
2700,Jan Lisiecki,['classical piano'],,,,
2701,Alexander Sitkovetsky,['violin'],,,,
2702,Julien Quentin,None,,,,
2703,Max Christian Graeff,None,,,,
2704,Christov Rolla,None,,,,
2705,Niklaus Mäder,None,,,,
2706,Marc Moscatelli,None,,,,
2707,Raphael Jakob,None,,,,
2708,Benjamin Külling,None,,,,
2709,Toni Schiavano,None,,,,
2710,Samuel Baur,None,,,,
2711,Larkin Poe,None,,,,
2712,Yasmine Hamdan,"['arab folk', 'arab pop']",,,,
2713,Claudia Stark,None,,,,
2714,Jasna Bürgin,None,,,,
2715,Katharina Grünig,None,,,,
2716,Eva Maria Fahrni,None,,,,
2717,Giuliano Carmignola,"['classical performance', 'harpsichord', 'violin']",,,,
2718,Benedikt Reising,None,,,,
2719,Marc Stucki,None,,,,
2720,Rico Baumann,None,,,,
2721,Christoph Kaufmann,None,,,,
2722,Luana Divertito,None,,,,
2723,Benjamin Griesser,None,,,,
2724,Simon Reich,None,,,,
2725,Eddie Condon Heritage Jazz Band,None,,,,
2726,Taj Mahal Trio,None,,,,
2727,Chucho Valdés y Grupo,None,,,,
2728,Chucho Valdés,"['cuban rumba', 'latin jazz', 'mambo', 'salsa', 'trova']",,,,
2729,Yaroldy Abreu Robles,None,,,,
2730,Dreiser D. Bombole Batas,None,,,,
2731,Julie Fahrer,None,,,,
2732,Sebastian Hirsig,None,,,,
2733,Ursula Hofmann,None,,,,
2734,Valentina Strucelj,None,,,,
2735,Eric Lee,['redneck'],,,,
2736,Lukas Meier,None,,,,
2737,FM Trio,['deep german jazz'],,,,
2738,Fabian M. Mueller,None,,,,
2739,Kaspar von Grünigen,None,,,,
2740,Fabian Bürgi,None,,,,
2741,Harry Sokal,None,,,,
2742,Tizian Jost,None,,,,
2743,Johannes Ochsenbauer,None,,,,
2744,Mario Gonzi,None,,,,
2745,Nicole Herzog & Stewy von Wattenwyl Group,None,,,,
2746,Nicole Herzog,None,,,,
2747,Daniel Bohnenblust,None,,,,
2748,Christoph Utzinger,None,,,,
2749,Tobias Heim,None,,,,
2750,Maze Künzler,None,,,,
2751,Mark Obi,None,,,,
2752,Nick Werren,None,,,,
2753,Black Cat Bone,None,,,,
2754,Palkomuski,None,,,,
2755,Drawing Circles,None,,,,
2756,Movie Star Junkies,None,,,,
2757,Destination Lonely,None,,,,
2758,Brian Boy,None,,,,
2759,Pablo Lienhard,None,,,,
2760,Ursula Bachmann,None,,,,
2761,Mischa Frey,None,,,,
2762,Marcio de Sousa,None,,,,
2763,And All Because the Lady Loves,None,,,,
2764,The Burning Hell,None,,,,
2765,Lords of the Underground,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'turntablism']",,,,
2766,Son Alarde Orchestra,None,,,,
2767,Olivier Gagneux,None,,,,
2768,Jorge Luís Gonzalez,None,,,,
2769,Alcides Toirac,None,,,,
2770,Chrom,"['dark wave', 'ebm', 'futurepop', 'neo-synthpop', 'neue deutsche harte']",,,,
2771,Hawelka,None,,,,
2772,Slivan Schmid,None,,,,
2773,Vincent Gühlow,None,,,,
2774,Alexander Boeschoten,None,,,,
2775,Josef Müksch,None,,,,
2776,Gatlin Brothers,"['nashville sound', 'traditional country']",,,,
2777,Patty Loveless,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country gospel', 'country rock', 'nashville sound', 'traditional country']",,,,
2778,Chris Young,"['contemporary country', 'country', 'country road', 'modern country rock']",,,,
2779,Monika Henking,None,,,,
2780,Money Boy,"['austrian hip hop', 'deep german hip hop', 'german hip hop']",,,,
2781,Renate Steinmann,None,,,,
2782,Judith Gerster,None,,,,
2783,Barbara Locher,None,,,,
2784,Nuria Richter,None,,,,
2785,Sebastian Lipp,None,,,,
2786,Peter Brechbühler,None,,,,
2787,Gabriel Emanuel Arnold,None,,,,
2788,Merlo,None,,,,
2789,Christoph Luchsinger,None,,,,
2790,Samuel Stoll,None,,,,
2791,Simone Keller,None,,,,
2792,Martin Götte,None,,,,
2793,Eric Ruffing,None,,,,
2794,Roberto Nuzzi,None,,,,
2795,Loris Nuzzi,None,,,,
2796,Walter Vitale,None,,,,
2797,Brigitte Neumärker,None,,,,
2798,Geo Funk Train,None,,,,
2799,Tonic Strings feat. Fabio Freire,None,,,,
2800,Nic Niedermann,None,,,,
2801,Thomas Zehetmair,['violin'],,,,
2802,Marc Ullrich,None,,,,
2803,McCoy Mrubata,"['kwaito', 'south african jazz']",,,,
2804,Pedro Jezzerbaum,None,,,,
2805,The Deslondes,"['deep new americana', 'new americana']",,,,
2806,support: Will Wood,None,,,,
2807,DJ Premier & Band,None,,,,
2808,Sky White Tiger,['indie psych-rock'],,,,
2809,Sun Tailor & Band,None,,,,
2810,Savages,"['alt-indie rock', 'chamber psych', 'dance-punk', 'garage psych', 'garage rock', 'no wave', 'noise pop', 'post-punk', 'uk post-punk']",,,,
2811,High,"['canadian country', 'contemporary country', 'country', 'country christmas', 'country road', 'lift kit', 'modern country rock']",,,,
2812,Society Prison Complex,None,,,,
2813,Schaghajegh Nosrati,None,,,,
2814,Madlen,None,,,,
2815,Toni,"['deep pop r&b', 'dwn trap']",,,,
2816,Borromeo String Quartet,"['deep string quartet', 'string quartet']",,,,
2817,Caroline Doerge,None,,,,
2818,Balthasar Streiff,None,,,,
2819,Chris Pfändler,None,,,,
2820,Nolan Quinn,None,,,,
2821,Jonathan Maag,None,,,,
2822,Oliver Illi,None,,,,
2823,Simon Quinn,None,,,,
2824,Brian Quinn,None,,,,
2825,Sebastian Diezig,None,,,,
2826,Rahel Leuenberger,None,,,,
2827,Andreas Ferraino,None,,,,
2828,Markus Forrer,None,,,,
2829,Brigitte Fatton,None,,,,
2830,Pepe,"['banda', 'grupera', 'latin', 'latin pop', 'mariachi', 'norteno', 'ranchera', 'regional mexican']",,,,
2831,Frank Bungarten,None,,,,
2832,Cornelius Jacobeit,None,,,,
2833,Tomi Leino Trio,None,,,,
2834,Taksim-Trio,"['arab folk', 'turkish classical', 'turkish folk', 'turkish jazz', 'turkish rock']",,,,
2835,Hüsnü enlendirici,None,,,,
2836,Aytaç Doan,None,,,,
2837,Smail Tunçbilek,None,,,,
2838,Basel Rajoub,['arab folk'],,,,
2839,Andreas Piccioni,None,,,,
2840,Feras Sherastan,None,,,,
2841,Walter Rüegsegger,None,,,,
2842,Andreas Egli,None,,,,
2843,Nice Brazil,None,,,,
2844,"fl)
Franco Petrocca",None,,,,
2845,Valery Brusilovsky,None,,,,
2846,Franziska Baumann,None,,,,
2847,DJ Adelscott,None,,,,
2848,The Sadies,"['alternative country', 'canadian indie', 'country rock', 'roots rock']",,,,
2849,Mark Berube,None,,,,
2850,Olly Murs,"['dance pop', 'europop', 'neo mellow', 'pop', 'post-teen pop', 'talent show', 'viral pop']",,,,
2851,Rabih Abou Khalil New Group,None,,,,
2852,Rabih Abou-Khalil,"['arab folk', 'fourth world']",,,,
2853,Gavino Murgia,['throat singing'],,,,
2854,Ricardo Ribeiro,['fado'],,,,
2855,Jarrod Cagwin,None,,,,
2856,Sophia Jaffé,None,,,,
2857,Jean-Philippe Duay,None,,,,
2858,Simone Maffioletti,None,,,,
2859,Markus Muff,None,,,,
2860,Georges Starobinski,None,,,,
2861,Arisa Kawasugi,None,,,,
2862,Noëlle Grüebler,None,,,,
2863,Shirley Grimes,None,,,,
2864,Stefanie Aeschlimann,None,,,,
2865,Thomas Dobler,None,,,,
2866,Lordi,"['finnish metal', 'folk metal', 'gothic metal', 'metal', 'power metal', 'progressive metal', 'speed metal']",,,,
2867,Lenny Lashely's Gang Of One,None,,,,
2868,support: Jo Bergeron,None,,,,
2869,Paloma Faith,"['dance pop', 'europop', 'neo mellow', 'pop']",,,,
2870,The Fat White Family,None,,,,
2871,Dezsö Balogh,None,,,,
2872,Rita Marcotulli & Luciano Biondini,None,,,,
2873,Rita Marcotulli,['italian jazz'],,,,
2874,Luciano Biondini,None,,,,
2875,Isabelle Faust,"['classical performance', 'classical piano', 'violin']",,,,
2876,Noëmi Nadelmann,None,,,,
2877,André Deponds,None,,,,
2878,Alina Amuri,None,,,,
2879,Sean Carney,None,,,,
2880,Cozz & Omen,None,,,,
2881,Felicitas Storck,None,,,,
2882,Daniel Schlatter,None,,,,
2883,Rolf Lüthi,None,,,,
2884,Beat Lüthi,None,,,,
2885,Roland Vögele,None,,,,
2886,Peter Katz & Band,None,,,,
2887,Orquesta Buena Vista Social Club feat. Omara Portuondo,None,,,,
2888,Georges Burki,None,,,,
2889,Urs Wäckerli,None,,,,
2890,Fulvio Musso,None,,,,
2891,Thomas Hirt,None,,,,
2892,Hathors,None,,,,
2893,Rival Sons,"['alternative rock', 'alternative roots rock', 'blues-rock', 'classic rock', 'garage rock', 'hard rock', 'modern blues', 'rock']",,,,
2894,Mathieu Friz,None,,,,
2895,Simon Boss,None,,,,
2896,Rafael Scheiwiller,None,,,,
2897,Nici Struchen,None,,,,
2898,Gregor Loepfe,None,,,,
2899,Richard Pechota,None,,,,
2900,Peter Preibisch,None,,,,
2901,Katja Baumann,None,,,,
2902,Anicia Kohler,None,,,,
2903,Matthias Kohler,None,,,,
2904,Michael von Rohr,None,,,,
2905,Andreas Aeberhard,None,,,,
2906,Gregor Lisser,None,,,,
2907,Steve Kuhn,['contemporary post-bop'],,,,
2908,Buster Williams,"['contemporary post-bop', 'jazz bass']",,,,
2909,Billy Drummond,None,,,,
2910,Noam Szyfer,None,,,,
2911,Andreas Moe,"['indie anthem-folk', 'neo mellow', 'swedish idol pop', 'swedish indie pop']",,,,
2912,Konstantin Wecker,"['kabarett', 'liedermacher']",,,,
2913,Hannes Bürgi,None,,,,
2914,Christoph Steiner,None,,,,
2915,Jim Black,['contemporary jazz'],,,,
2916,Elias Stemeseder,None,,,,
2917,Isla Eckinger,None,,,,
2918,Vince Benedetti,None,,,,
2919,Dré Pallemaerts,None,,,,
2920,Hämi Hämmerli,None,,,,
2921,Alice Day,None,,,,
2922,Losinger-Eser,None,,,,
2923,Ania Losinger,None,,,,
2924,Mats Eser,None,,,,
2925,Go Go Berlin,"['danish pop', 'deep danish pop']",,,,
2926,Ambrose Akinmusire Group,None,,,,
2927,Ambrose Akinmusire,"['contemporary jazz', 'contemporary post-bop']",,,,
2928,Sam Harris,None,,,,
2929,Harish Raghavan,None,,,,
2930,Justin Brown,None,,,,
