	[]
Rødhåd	['techno', 'dub', 'techno', 'techno', 'techno', 'dub', 'techno', 'techno', 'techno', 'dub', 'techno', 'techno']
Rüssel & Pfeffer	[]
Rüssel & Pfeffer  WORLD PREMIER	[]
S 233 direzione Malnate	[]
S Rubinfeld Live Act & Vinyl only	[]
SAAL	['rap', 'disco']
SAD Visuals	[]
SAMEDI 14 AVRIL	[]
SANKEYS STAGE Davide Squillace	[]
SATURDAY NIGHT	[]
SAUL	['banda', 'deep regional mexican', 'duranguense', 'grupera', 'norteno', 'regional', 'regional', 'banda', 'deep regional mexican', 'duranguense', 'grupera', 'norteno', 'regional', 'regional', 'banda', 'deep regional mexican', 'duranguense', 'grupera', 'norteno', 'regional', 'regional']
SAv	[]
SCHNAUTZI  Argent Sale  CH	[]
SCRATCHOPHONE ORCHESTRA  electroswing live  FR	[]
SDANKE	[]
SDANKE  SBAR  A TOUCH OF DEEP	[]
SEBASTIAN KOS	[]
SEE YOU	[]
SENSE	[]
SENSIFEEL	['progressive psytrance', 'progressive psytrance', 'progressive psytrance']
SENSITYVES	[]
SENSUAL SQUEAK	[]
SEVEN	['big room', 'uk garage', 'drum and bass', 'uk garage', 'uk garage', 'edm', 'house music', 'trap', 'house music', 'house music', 'house music', 'tracestep', 'house music', 'big room', 'uk garage', 'drum and bass', 'uk garage', 'uk garage', 'edm', 'house music', 'trap', 'house music', 'house music', 'house music', 'tracestep', 'house music', 'big room', 'uk garage', 'drum and bass', 'uk garage', 'uk garage', 'edm', 'house music', 'trap', 'house music', 'house music', 'house music', 'tracestep', 'house music']
SHADED	['techno', 'house music', 'disco', 'techno', 'rap']
SHAKE & DANCE PARTY  Bronx Bar Ittigen mit den Chartstürmer FLAVA&STEVENSON	[]
SHAKE YOUR BODY	[]
SHE NIONIKA	[]
SIGMASIX	[]
SIMON STK	[]
SIOPIS	['techno', 'jungle', 'techno', 'techno']
SIS	['rap', 'house music', 'disco', 'hip hop', 'rock']
SK Supreme  Zurich	[]
SKANKIN SOCIETY  GE	[]
SLOW BURGER	[]
SMEGMA	['german oi', 'german oi', 'german oi']
SMorSillo	[]
SNORK	[]
SOLARIS	['rock', 'rock', 'rock', 'rock', 'rock', 'rock']
SONIC SPECIES	['trance music', 'progressive psytrance', 'trance music', 'trance music', 'progressive psytrance', 'trance music', 'trance music', 'progressive psytrance', 'trance music']
SONO PIRATE UNIT CREW  SPU	[]
SOSO	['hip hop', 'hip hop', 'hip hop', 'hip hop', 'hip hop', 'hip hop']
SOULTOWN LOUNGE hosted by Audiotheque	[]
SPHINX	[]
SPIRAL HAND	[]
SPY	['breakbeat', 'drum and bass', 'jump up', 'jungle', 'drum and bass', 'drum and bass', 'breakbeat', 'drum and bass', 'jump up', 'jungle', 'drum and bass', 'drum and bass', 'breakbeat', 'drum and bass', 'jump up', 'jungle', 'drum and bass', 'drum and bass']
ST LÔ	['hip hop', 'house music', 'dub', 'techno', 'techno', 'techno', 'house music', 'house music', 'techno', 'ambient']
STAGGA	['uk garage', 'uk garage', 'uk garage']
STAVA	[]
STEFANO MTM b2b MIRKO GROOVE FREQUENCY	[]
STEPHAN EICHER	['chanson', 'rock', 'chanson', 'rock', 'chanson', 'rock']
STRESSu2028	[]
STUBETE ALLSTARS  elektrostubete  BE	[]
SUBTIF 2	[]
SUBURBAN MINDS Deepwave & Spiess nSchiffer  Basel	[]
SUPANOVA	[]
SUPERMAFIA	[]
SUPERSMAX	[]
SUPPORTED BY	[]
SVKRE & SLODOWSK	[]
SWINDLE	['bass music', 'uk garage', 'uk garage', 'uk garage', 'bass music', 'uk garage', 'uk garage', 'uk garage', 'bass music', 'uk garage', 'uk garage', 'uk garage']
SYNTHETIK CHAOS	[]
Saalschutz	['electronic rock', 'german indie', 'electronic rock', 'german indie', 'electronic rock', 'german indie']
Sabb	['techno', 'deep', 'rap', 'disco', 'techno', 'deep', 'techno', 'deep']
Saben Volkshaus	[]
Sacha Robotti	['rap', 'house music', 'techno', 'disco', 'techno']
Saigo No Shudan	[]
Saint Pauli	['electronic rock', 'electronic rock', 'electronic rock']
SaintHarare	[]
Sajjanu	[]
Sakro	['rap', 'house music', 'dub', 'disco', 'hip hop', 'hip hop']
Sakrou200b	[]
Salento	[]
Salida Basel	[]
Salida Zürich	[]
Salidamusic	[]
Salvatore Freda	['hip hop', 'techno', 'house music', 'disco', 'dub', 'techno', 'rap', 'house music']
Salvatore Romeo	[]
Salz & Pfeffer	[]
Salzunpepper	[]
Sam Bangura Half Baked	[]
Sam Corso	[]
Sam Divine	['house music', 'house music', 'house music']
Sam Hauser	[]
Sam Jog	[]
Sam K	['rap', 'house music', 'rap', 'rap']
SamHauser	[]
Samanta Fox	['rap', 'disco', 'hip hop']
Samantha	['hi-nrg', 'pop', 'europop', 'pop christmas', 'rap', 'techno', 'techno', 'hip hop', 'hi-nrg', 'pop', 'europop', 'pop christmas', 'hi-nrg', 'pop', 'europop', 'pop christmas']
Samedi 1010 Les 30 ans du Patron  Deep to Tek	[]
Samedi 1710 Desperados Night	[]
Samedi 24 Mind  Agape	[]
Samedi 310 Vinyl Only	[]
Samithy Sam	[]
Sammy Dee	['rap', 'hip hop', 'hip hop']
Sampayo	[]
Samy	['hip hop', 'deep', 'german', 'german', 'reggae fusion', 'hip hop', 'deep', 'german', 'german', 'reggae fusion', 'hip hop', 'deep', 'german', 'german', 'reggae fusion']
Samy Demonti	[]
SamyDemonti	[]
San Marco	['deep orchestral', 'deep orchestral', 'deep orchestral']
San Proper	['house music', 'techno', 'techno']
Sandro Augello	[]
Sandro De Marco	[]
Sandro Falletta	['techno']
Sandro Falletta  Colludo Records	[]
Sandro Falletta  Colludo rec  Salidamusic	[]
Sandro Falletta & Dalibox	['rap', 'techno']
Sandro Kuhne	[]
Sandro Kühne	[]
Sandro Vitalini	[]
Sandro ZH	[]
Sanity	['death core', 'melodic metalcore', 'metalcore', 'post-screamo', 'rap', 'screamo', 'death core', 'melodic metalcore', 'metalcore', 'post-screamo', 'rap', 'screamo', 'death core', 'melodic metalcore', 'metalcore', 'post-screamo', 'rap', 'screamo']
Santiago Cortes	['rap', 'house music', 'techno', 'house music', 'techno']
Santoro&Blair	[]
Sany Sanderson	[]
Sari	['musica para ninos', 'musica para ninos', 'musica para ninos']
Sascha Braemer	['house music', 'deep', 'techno', 'house music', 'house music', 'house music', 'deep', 'techno', 'house music', 'house music', 'house music', 'deep', 'techno', 'house music', 'house music']
Sascha Braemer & Niconé	['house music', 'dub', 'house music', 'house music']
Sascha Dive	['techno', 'rap', 'house music', 'dub', 'techno', 'techno', 'disco', 'house music', 'house music', 'hip hop', 'techno', 'hip hop', 'rock', 'techno', 'techno']
Sascha Stohler	[]
Sascha Stohler & Arnstroem	[]
Sascha Stohler & MNOVR	[]
Sasha Carassi	['techno', 'minimal', 'house music', 'house music', 'techno', 'minimal', 'house music', 'techno', 'minimal', 'house music']
Sassy J	['fake', 'fake', 'fake']
Saturday 280315	[]
Saty	[]
Sauce Jacqson	[]
Saul	['banda', 'deep regional mexican', 'duranguense', 'grupera', 'norteno', 'regional', 'regional', 'banda', 'deep regional mexican', 'duranguense', 'grupera', 'norteno', 'regional', 'regional', 'banda', 'deep regional mexican', 'duranguense', 'grupera', 'norteno', 'regional', 'regional']
Sav	[]
Sav Manganaro	[]
Saved	['anthem worship', 'anthem worship', 'anthem worship']
Saved  Switzerland	[]
Sayan Sobuth	['rap']
Schaffhausen	[]
SchallLounge	[]
Schallplatz	[]
Sche Sche	['hip hop', 'hip hop', 'hip hop']
Schild K	[]
Schlaasss	[]
Schlachthofbronx	['house music', 'rap', 'disco', 'house music', 'house music']
Schlechter Einfluss	[]
Schlepp Geist Live	[]
Schmerol	[]
Schmolke7	[]
Schnautzi	[]
Schnautzi  Argent Sale  GE	[]
Schulz Neopren Records  Basel	[]
Schwebekastenjunge	[]
Schwedenparty	[]
Scissor me Senseless	[]
Scody live	[]
Scot Project  Druck Records  All Major Festivals	[]
Scott Kemp	['rap', 'dub', 'techno', 'disco', 'techno']
Scream	['trap', 'trap', 'trap', 'trap', 'trap', 'trap']
Scum	['horrorcore', 'horrorcore', 'horrorcore']
Sdanke	[]
Sdanke & Style	[]
Seamus Haji	['disco', 'house music', 'house music', 'techno', 'hip hop', 'disco', 'house music', 'disco', 'house music']
Sean David	[]
Seb Blake	['disco']
Seb Mara	[]
Seb Zito	['rap', 'house music', 'techno', 'disco', 'techno']
Sebas O Verde	['rap', 'techno', 'disco', 'techno']
Sebas O Verde vs Adam Winston	[]
Sebastian Bosco	[]
Sebastian K	[]
Sebastian Wojkowski	[]
Sebastien Leger	[]
Sebb Bash	[]
Second Florr	[]
Second floor	['deep chill', 'deep chill', 'deep chill']
Secondfloor	[]
Secret Island	[]
Secret Island Nation Special Guest	[]
Sedna & Dubhe	[]
Seidensticker & Salour	[]
Seiji  London	[]
Sekoïa	[]
Senefelder	[]
Senking	['techno', 'idm', 'mandible', 'microhouse', 'techno', 'idm', 'mandible', 'microhouse', 'techno', 'idm', 'mandible', 'microhouse']
Senoo	['anime score', 'anime score', 'anime score']
Senor Zazou	[]
Sensational	['rock', 'blues', 'rock', 'rock', 'rap', 'disco', 'rock', 'blues', 'rock', 'rock', 'rock', 'blues', 'rock', 'rock']
Sensient	['dark psytrance', 'psytrance', 'psytrance', 'dark psytrance', 'psytrance', 'psytrance', 'dark psytrance', 'psytrance', 'psytrance']
Sentiment	[]
Senyc	[]
Senzen	[]
Seph	['rap', 'electronica', 'house music', 'techno', 'techno', 'disco', 'techno']
Septentrio & Askemwhy	[]
Serafin	['opera', 'orchestral', 'opera', 'orchestral', 'opera', 'orchestral']
Serge	['cabaret', 'chanson', 'house music', 'techno', 'disco', 'techno', 'cabaret', 'chanson', 'cabaret', 'chanson']
Sergio Mauri	['disco']
Serkan Denizer	[]
Serotonic	[]
Servet Argin	[]
Sese	[]
Setaoc Mass	['dub', 'techno', 'disco', 'techno', 'rap', 'dub', 'dub']
Seteve	[]
Seth Troxler	['disco', 'microhouse', 'techno', 'techno', 'house music', 'hip hop', 'disco', 'microhouse', 'techno', 'techno', 'house music', 'disco', 'microhouse', 'techno', 'techno', 'house music']
Sety	['techno', 'techno', 'techno']
Seuil	['techno', 'rap', 'house music', 'dub', 'techno', 'disco', 'house music', 'hip hop', 'techno', 'hip hop', 'techno', 'techno']
Sevenstyler	['rap', 'disco', 'hip hop']
Several Definitions	['house music', 'rap', 'disco', 'house music', 'house music']
Sezo	[]
Sezo vs Artkill	[]
Shabba	['dancehall', 'rock', 'reggae', 'reggae', 'reggae', 'dancehall', 'rock', 'reggae', 'reggae', 'reggae', 'dancehall', 'rock', 'reggae', 'reggae', 'reggae']
Shabba & Daitan	[]
Shades	['ambient', 'techno', 'techno']
Shadi Megalla	[]
Shadi Megallaa	[]
Shahira	[]
Shaka	['banda', 'grupera', 'norteno', 'regional mexican', 'regional', 'techno', 'house music', 'disco', 'hip hop', 'techno', 'techno', 'rap', 'banda', 'grupera', 'norteno', 'regional mexican', 'regional', 'banda', 'grupera', 'norteno', 'regional mexican', 'regional']
Shake It Maschine  Tomorrow is Today  BIENNE	[]
Shanti Celeste	['house music', 'house music', 'house music']
Shawn Cloud	[]
Shawnecy	['rap', 'techno', 'disco', 'techno']
She Dj Nionika	[]
She Nionika	[]
Sheila She Loves You	[]
Shibo Gonzales	[]
Shimono	[]
Shinedoe	['techno', 'rap', 'house music', 'techno', 'disco', 'techno', 'hip hop', 'techno', 'techno']
Shivan & Medo	[]
Shlomi Aber	['techno', 'house music', 'rap', 'house music', 'techno', 'disco', 'techno', 'techno', 'house music', 'techno', 'house music']
Shogun Audio	[]
Shovell	[]
Shrubbn	['rap', 'disco', 'hip hop', 'rock']
Shy Lajoie & Whisker	[]
SiMareli	[]
Sick Spud	[]
SidJoe	[]
SideJoe	[]
Sieber	[]
Siegair	[]
Sierra Sam	[]
Sigmasix	[]
Signori Misteriosi	[]
Sil B	[]
Silencio  Genève	[]
Silva & Loco	[]
Silvano	[]
Silver & Loco	[]
Silvision	['rap', 'techno', 'disco', 'techno']
Simbad	['breakbeat', 'rap', 'house music', 'dub', 'techno', 'disco', 'house music', 'hip hop', 'techno', 'hip hop', 'breakbeat', 'breakbeat']
Simbad and Gilles Peterson	[]
Simian Keiser	[]
Simo	['big room', 'big', 'edm', 'house music', 'house music', 'big room', 'big', 'edm', 'house music', 'house music', 'big room', 'big', 'edm', 'house music', 'house music']
Simoli Brothers	[]
Simon Lemont	[]
Simon Mike	[]
Simon Slice	[]
Simon T	['house music']
Simpig	['rap', 'house music', 'dub', 'uk garage', 'disco']
Simplistic	[]
Simply Simon	[]
Sinitrio	[]
Sinjin Hawke	['trap', 'house music', 'uk garage', 'rap', 'house music', 'house music', 'disco', 'techno', 'trap', 'house music', 'trap', 'house music']
Sinkane	[]
Sinner DC	['rap', 'electronica', 'techno', 'disco', 'techno', 'rock']
Sinneswandel	[]
Sins	[]
Sins  WF  Genève	[]
Sins  WFmusik	[]
Sir Kay	[]
Sirion Rec	[]
Size	['breakbeat', 'breakbeat', 'drum and bass', 'electronic', 'hardcore', 'jump up', 'jungle', 'drum and bass', 'drum and bass', 'downtempo', 'house music', 'rap', 'house music', 'techno', 'disco', 'techno', 'breakbeat', 'breakbeat', 'drum and bass', 'electronic', 'hardcore', 'jump up', 'jungle', 'drum and bass', 'drum and bass', 'downtempo', 'breakbeat', 'breakbeat', 'drum and bass', 'electronic', 'hardcore', 'jump up', 'jungle', 'drum and bass', 'drum and bass', 'downtempo']
Skail Master M	['rap', 'house music', 'techno', 'disco', 'techno']
Skaos	['euroska', 'ska', 'ska', 'euroska', 'ska', 'ska', 'euroska', 'ska', 'ska']
Skizofred	[]
Sky Janssen & Ezikiel	[]
Skywalker  GE	[]
Slat 5	[]
Sloven	['techno', 'techno']
Slow To Speak La Main Mise  Paris	[]
Slowhands	['rap', 'disco']
Slowly Rico	[]
Slowly Rico & Looney Tune	[]
Smalltown Collective	['techno', 'house music', 'disco', 'hip hop', 'house music', 'techno', 'rap']
Smallville  US	[]
Smart Monkeys	[]
Smash FX	[]
Smash TV	[]
Smoking Room	[]
Smoky Smoky	[]
Soame	['rap', 'disco']
Soame Arosa Electronica	[]
Sobuth & Weiss	[]
Sobuth&Weiss	[]
Society	['rock', 'alternative metal', 'rock', 'funk', 'metal', 'rock', 'heavy christmas', 'metal', 'metalcore', 'metal', 'post-grunge', 'rap', 'rap', 'rock', 'metal', 'metal', 'rock', 'alternative metal', 'rock', 'funk', 'metal', 'rock', 'heavy christmas', 'metal', 'metalcore', 'metal', 'post-grunge', 'rap', 'rap', 'rock', 'metal', 'metal', 'rock', 'alternative metal', 'rock', 'funk', 'metal', 'rock', 'heavy christmas', 'metal', 'metalcore', 'metal', 'post-grunge', 'rap', 'rap', 'rock', 'metal', 'metal']
Society Music Recordings	[]
Soe	[]
Soft b2b Mister Desolation	[]
Softy	[]
Soleyu	[]
Soloduo	['classical guitar', 'classical guitar', 'classical guitar']
Soloduo  Wuzztäzz	[]
Solomunu2028	[]
Solothurn	[]
Solvane	['house music', 'techno', 'disco', 'techno']
Sometimes in arts	[]
Somtek	['idm', 'disco']
Somtek & Jools	['rap', 'idm']
Sonica	['rock', 'rock', 'rock']
Sonidy	[]
Sonja Moonear	[]
Sonja Moonear  Perlon  Genève	[]
Sonja Moonearu2028	[]
Sonny Catanese	[]
Sonny Catanese b2b Lucas Ramirez	[]
Sonny Garcia	[]
Sorgenkind Human revolution	[]
Sory Kaba	[]
Sossa	['rap', 'house music', 'disco']
Soukie & Windish	['house music', 'deep', 'house music', 'deep', 'house music', 'deep']
Soul Clap	['balearic', 'disco', 'house music', 'house music', 'techno', 'disco', 'rap', 'house music', 'disco', 'hip hop', 'hip hop', 'balearic', 'disco', 'house music', 'house music', 'techno', 'disco', 'balearic', 'disco', 'house music', 'house music', 'techno', 'disco']
Soulfinder	['house music', 'deep', 'rap', 'house music', 'disco', 'house music', 'house music', 'house music', 'deep', 'house music', 'deep']
Soulfooled  Geneva	[]
Soulsonic	['ambient', 'ambient', 'ambient']
Soult	[]
Sound Centric	['dub', 'ambient', 'techno', 'techno']
Soundcloud  httpssoundcloudcomfelixetchatmangolakedrive3	[]
Soundcloud  pascalviscardi	[]
Sous Sol	['rap']
Sous Sol & Dread J	['rap']
Sous Sol vs Martin Baur	[]
Soussol	['rap']
Space Dimension Controller	['bass music', 'house music', 'bass music', 'house music', 'bass music', 'house music']
Space K	[]
SpaceK	['rock', 'chamber psych', 'psych', 'preverb', 'rock', 'chamber psych', 'psych', 'preverb', 'rock', 'chamber psych', 'psych', 'preverb']
Spaghuzz	[]
Spain	[]
Spanks	[]
Spartaque	['techno', 'house music', 'techno', 'hip hop', 'techno', 'rap', 'techno', 'house music', 'techno', 'house music']
Special Guest	[]
Special Night by Cadenza	[]
Special Request	['bass music', 'rap', 'house music', 'disco', 'bass music', 'bass music']
Special guest	[]
Special guest Murat Kilic	[]
Specialivery	['rap', 'techno', 'disco', 'hip hop', 'techno']
SpectraSoul	['breakbeat', 'drum and bass', 'drumfunk', 'jump up', 'jungle', 'drum and bass', 'drum and bass', 'rap', 'disco', 'hip hop', 'breakbeat', 'drum and bass', 'drumfunk', 'jump up', 'jungle', 'drum and bass', 'drum and bass', 'breakbeat', 'drum and bass', 'drumfunk', 'jump up', 'jungle', 'drum and bass', 'drum and bass']
Spectron	[]
Spektre	['techno', 'techno', 'house music', 'techno', 'techno', 'techno', 'techno', 'house music', 'techno', 'techno', 'house music']
Spice 52	[]
SpinL	[]
Spiral Hand	[]
Spitfire	['rap', 'house music', 'techno', 'disco', 'techno']
Spitfire & Tigris	['rap', 'house music', 'techno', 'techno', 'rap']
Spitfire & Xcess	['rap', 'house music', 'techno', 'techno', 'rap']
Spleen United	['danish pop', 'danish', 'danish pop', 'danish', 'danish pop', 'danish']
Sprout Haris	[]
Squash	[]
Squep	['house music', 'techno', 'house music', 'techno']
StPaul	[]
Stabio  Mendrisio	[]
Stacey Pullen	['techno', 'house music', 'techno', 'house music', 'breakbeat', 'hip hop', 'techno', 'house music', 'hip hop', 'techno', 'hip hop', 'techno', 'house music', 'techno', 'techno', 'house music', 'techno']
Stallo	[]
Stallo & Etn	['rap']
Stanton Warriors	['breakbeat', 'breakbeat', 'electronic', 'breakbeat', 'rap', 'house music', 'disco', 'breakbeat', 'breakbeat', 'electronic', 'breakbeat', 'breakbeat', 'breakbeat', 'electronic', 'breakbeat']
Starsand	[]
Stasis Recordings	[]
State of the Art	[]
Stay	['chamber pop', 'indie folk', 'indie', 'stomp and holler', 'chamber pop', 'indie folk', 'indie', 'stomp and holler', 'chamber pop', 'indie folk', 'indie', 'stomp and holler']
Steefunk	[]
Steeve March	['rap', 'disco']
Stefan Goldmann	['rap', 'house music', 'techno', 'disco', 'hip hop', 'techno']
Stefan Nolic	[]
Stefan Roigk	[]
Stefano MTM b2b Grow Frequency	[]
Stefano Pedretti	[]
Stefano Pedretti  Commercial Room From 200 to 500	[]
Stefano Ritteri	[]
Steff La Cheffe	['hip hop', 'hip hop', 'hip hop']
Steiner	['soundtrack', 'soundtrack', 'soundtrack']
Stephan Bodzin	['disco', 'deep', 'deep', 'techno', 'microhouse', 'techno', 'techno', 'house music', 'house music', 'techno', 'techno', 'disco', 'deep', 'deep', 'techno', 'microhouse', 'techno', 'techno', 'house music', 'disco', 'deep', 'deep', 'techno', 'microhouse', 'techno', 'techno', 'house music']
Stephan Grieder	[]
Stephen Beaupré	[]
Stereo Express	['house music', 'deep', 'house music', 'rap', 'house music', 'disco', 'house music', 'house music', 'deep', 'house music', 'house music', 'deep', 'house music']
Steve Bug	['techno', 'microhouse', 'techno', 'house music', 'house music', 'dub', 'techno', 'house music', 'techno', 'hip hop', 'techno', 'microhouse', 'techno', 'house music', 'techno', 'microhouse', 'techno', 'house music']
Steve Cole	['smooth jazz', 'rap', 'house music', 'dub', 'techno', 'disco', 'techno', 'rock', 'smooth jazz', 'smooth jazz']
Steve Cole Neopren Records  Schallbox Records  Basel	[]
Steve Massive	[]
Steve Massive  TICINO	[]
Steve Sanders	[]
Steven Davis	[]
Steven Engelmann	['rap', 'disco']
Steven Sanchez  La ruche	[]
Steven Stone	[]
Steven Wallace	[]
Stig	['hip hop', 'hip hop', 'hip hop']
Stiglitz & Bernstein	[]
Stikmoo	[]
Stil vor Talent	[]
Stilbruch	[]
Still Pitch	[]
Stilspiel & BodenLos	[]
Stimming	['disco', 'deep', 'deep', 'techno', 'microhouse', 'techno', 'techno', 'house music', 'rap', 'disco', 'trap', 'hip hop', 'hip hop', 'disco', 'deep', 'deep', 'techno', 'microhouse', 'techno', 'techno', 'house music', 'disco', 'deep', 'deep', 'techno', 'microhouse', 'techno', 'techno', 'house music']
Stipé	[]
Stof Terrier	[]
Stoga	[]
Stoil  BE	[]
Stonato	[]
Stony Ahead & Soe	[]
Stony Ahead & SortE	[]
Storlon	[]
Storm	['environmental', 'house music', 'house music', 'techno', 'techno', 'environmental', 'environmental']
Strahlemann & Töne	[]
Strassenmajor	[]
Strb	[]
Strb b2b Nemelka	[]
Strictly Rhythm  Zurich	[]
Stride Night  be	[]
Stripe	['hardcore', 'hardcore', 'hardcore']
Strobetech	[]
Stuart Hawkins	[]
Stubborn Pace	[]
Studer TM & MC 45	[]
Studio Barnhus  SE	[]
Studio affairs	[]
Style & UniT	[]
Stéphane Attias	['breakbeat', 'breakbeat', 'breakbeat']
SuCré SaLé	[]
Suara	['anime', 'j-dance', 'otacore', 'visual kei', 'anime', 'j-dance', 'otacore', 'visual kei', 'anime', 'j-dance', 'otacore', 'visual kei']
Subotagerecords  Density Radio X  Basel	[]
Subsistenz	[]
Substanz	[]
Subversion officiel	[]
Suddenly Neighbours	[]
Sue Ann	[]
Sueshi	[]
Suffix Visuals	[]
Suffix support	[]
Suffix visuals	[]
Sugarcraft	[]
Suibheallan	[]
Sundro  TheFamily  CH	[]
Sunisit	[]
Sunny Graves ES  Live	[]
Supermafia Vjs	[]
Supermario	[]
Superpitcher	['microhouse', 'techno', 'rap', 'techno', 'disco', 'hip hop', 'techno', 'microhouse', 'techno', 'microhouse', 'techno']
Suport PBell	[]
Support	[]
Suspect One	[]
Sutsche	[]
Svart	['atmospheric black metal', 'black', 'rap', 'atmospheric black metal', 'black', 'atmospheric black metal', 'black']
Sven Dohse	['rap', 'disco', 'hip hop']
Sven Kerkhoff	['techno', 'rock', 'techno', 'techno']
Sven Väth	['techno', 'techno', 'techno', 'house music', 'techno', 'techno', 'techno', 'techno', 'house music', 'techno', 'techno', 'techno', 'techno', 'house music', 'techno']
Sven Väthu2028	[]
Svensk Fisk	[]
Svenskj	[]
Sw	[]
Sweden	[]
SweetLife	[]
SwissInnovationsStage  LIMMATQUAI	[]
Swit Honey	[]
Sydney dry	[]
Sylek	[]
Symoh Sares	[]
Syndrom	[]
Synergee	[]
Synonym Blau	[]
Synthquest	[]
Sysmic	[]
Sysmik	[]
System Of Survival	['rap', 'house music', 'techno', 'disco', 'house music', 'techno', 'rock']
Systematic	['alternative metal', 'grunge pop', 'metal', 'alternative metal', 'grunge pop', 'metal', 'alternative metal', 'grunge pop', 'metal']
SØS Gunver Ryberg	[]
T Williams	[]
TAG	['breakbeat', 'rap', 'techno', 'disco', 'techno', 'breakbeat', 'breakbeat']
TANJA LA CROIX	[]
TBA	['techno']
TBC	[]
TBC for 2014	[]
TECHNICAL ITCH	['drum and bass', 'drum and bass', 'jungle', 'drum and bass', 'drum and bass', 'drum and bass', 'jungle', 'drum and bass', 'drum and bass', 'drum and bass', 'jungle', 'drum and bass']
TECHNO	[]
TECHNO UNDERGROUND	[]
TECHNOKEKS	[]
TELEPATHIC VISION	[]
TELEPHATIC ANIMALS	[]
THE ANIMALS	['rock', 'rock', 'brill building pop', 'blues', 'british', 'rock', 'blues', 'rock', 'rock', 'mellow gold', 'protopunk', 'rock', 'rock', 'rock', 'rock', 'singer-songwriter', 'rock', 'soul', 'rock', 'rock', 'brill building pop', 'blues', 'british', 'rock', 'blues', 'rock', 'rock', 'mellow gold', 'protopunk', 'rock', 'rock', 'rock', 'rock', 'singer-songwriter', 'rock', 'soul', 'rock', 'rock', 'brill building pop', 'blues', 'british', 'rock', 'blues', 'rock', 'rock', 'mellow gold', 'protopunk', 'rock', 'rock', 'rock', 'rock', 'singer-songwriter', 'rock', 'soul']
THE CAT	[]
THE LEGISTS	[]
THE SKATALITES	['dub', 'reggae', 'rock', 'reggae', 'ska', 'ska', 'ska', 'dub', 'reggae', 'rock', 'reggae', 'ska', 'ska', 'ska', 'dub', 'reggae', 'rock', 'reggae', 'ska', 'ska', 'ska']
THEK VOLZ	[]
THEO	['contemporary jazz', 'jazz', 'jazz', 'contemporary jazz', 'jazz', 'jazz', 'contemporary jazz', 'jazz', 'jazz']
TIMESFLY	[]
TINI	['rap', 'house music', 'hip hop', 'techno', 'house music', 'hip hop', 'techno', 'hip hop']
TIT  CH	[]
TIVE	['house music', 'dub', 'breakbeat', 'techno', 'techno', 'house music', 'house music']
TMSV	['uk garage', 'uk garage', 'substep', 'dub', 'uk garage', 'uk garage', 'uk garage', 'substep', 'uk garage', 'uk garage', 'substep']
TNT	[]
TOASTY	['bass music', 'uk garage', 'bass music', 'uk garage', 'bass music', 'uk garage']
TOM BLAKE	[]
TOMMY LIEBHARDT	[]
TONBOHRER	[]
TOYANER	[]
TRX b2b DJ Frontline b2b Mr Breakds  Project Riot	[]
TRaumschmiere DJ	[]
TWilliams	['uk garage', 'uk garage', 'uk garage']
TYRONE BNELSON	['hip hop', 'hip hop', 'hip hop']
Tableturner Duo	[]
Tadeo Toberska	[]
Tagedeep	[]
TagtrÃ¤umerÂ² BlackFoxMusic  Schallbox Records  Berlin	[]
Tagträumer² BlackFoxMusic  Schallbox Records  Berlin	[]
Takcom	[]
Take Me Home	[]
Taktlos	['german street punk', 'german street punk', 'german street punk']
Tale Of Us	['disco', 'deep', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'techno', 'house music', 'techno', 'disco', 'techno', 'rock', 'disco', 'deep', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'techno', 'disco', 'deep', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'techno']
Talentfrei Bern	[]
Talentfrei Label	[]
Talentfrei Official	[]
Talentfrei Records	[]
Talib	['hip hop', 'rap', 'hip hop', 'hardcore', 'hip hop', 'neo soul', 'rap', 'rap', 'hip hop', 'hip hop', 'hip hop', 'rap', 'hip hop', 'hardcore', 'hip hop', 'neo soul', 'rap', 'rap', 'hip hop', 'hip hop', 'hip hop', 'rap', 'hip hop', 'hardcore', 'hip hop', 'neo soul', 'rap', 'rap', 'hip hop', 'hip hop']
Talin	[]
Tambien	['house music', 'rap', 'disco', 'house music', 'house music']
Tania Vulcano	['rap', 'house music', 'disco', 'house music', 'hip hop']
Tanua	['techno', 'house music', 'disco', 'techno']
Tanua Neopren Records  Mexico	[]
TanzTanz	['rap', 'house music', 'techno', 'disco', 'techno']
Tanzkarussell	[]
Tanzmuster	[]
Tanzstunde	[]
Tanzsubstanz	[]
Tarco	[]
Tardis Labelnight	[]
Tarik	['rap', 'disco', 'hip hop', 'hip hop', 'rock', 'rap', 'rap']
Tarpon	[]
Tastatur	[]
Tatum Rush	[]
Tba	['techno']
Techno	[]
Techno  Makhno	[]
Techno Venus  Lausanne	[]
TechnoTech House Floor	[]
Techrifice	[]
Tecktonik	[]
Tedi B2B Bigraf	[]
Teenage Mutants	['house music', 'deep', 'groove room', 'house music', 'house music', 'techno', 'disco', 'techno', 'house music', 'deep', 'groove room', 'house music', 'house music', 'house music', 'deep', 'groove room', 'house music', 'house music']
Teki Latex	['techno', 'rap', 'disco', 'hip hop', 'techno', 'techno']
