festival,location,date,artist
VERBIER FESTIVAL,Verbier,2011-Juil.-26,JOSHUA BELL
VERBIER FESTIVAL,Verbier,2011-Juil.-26,QUATUOR EBENE
VERBIER FESTIVAL,Verbier,2011-Juil.-27,MUTTERS VIRTUOSI
VERBIER FESTIVAL,Verbier,2011-Juil.-27,YUJA WANG
VERBIER FESTIVAL,Verbier,2011-Juil.-27,ANNE SOPHIE MUTTER
VERBIER FESTIVAL,Verbier,2011-Juil.-28,ARABELLA STEINBACHER
VERBIER FESTIVAL,Verbier,2011-Juil.-28,LEONIDAS KAVAKOS
VERBIER FESTIVAL,Verbier,2011-Juil.-28,CHRISTIAN GERHAHER
VERBIER FESTIVAL,Verbier,2011-Juil.-29,QUATUOR EBENE
VERBIER FESTIVAL,Verbier,2011-Juil.-29,IVRY GITLIS
VERBIER FESTIVAL,Verbier,2011-Juil.-29,DENIS MATSUEV
VERBIER FESTIVAL,Verbier,2011-Juil.-29,LEONIDAS KAVAKOS
VERBIER FESTIVAL,Verbier,2011-Juil.-30,JULIEN QUENTIN
VERBIER FESTIVAL,Verbier,2011-Juil.-30,DENIS MASTSUEV
VERBIER FESTIVAL,Verbier,2011-Juil.-30,RICHARD GALLIANO
VERBIER FESTIVAL,Verbier,2011-Juil.-31,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2011-Juil.-31,VADIM REPIN
VERBIER FESTIVAL,Verbier,2010-Juil.-16,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2010-Juil.-17,ADAM LALOUM
VERBIER FESTIVAL,Verbier,2010-Juil.-17,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2010-Juil.-17,VILDE FRANG
VERBIER FESTIVAL,Verbier,2010-Juil.-17,ELISABETH LEONSKAJA
VERBIER FESTIVAL,Verbier,2010-Juil.-18,VILDE FRANG
VERBIER FESTIVAL,Verbier,2010-Juil.-18,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2010-Juil.-18,JACQUES LOUSSIER
VERBIER FESTIVAL,Verbier,2010-Juil.-18,ELISABETH LEONSKAJA
VERBIER FESTIVAL,Verbier,2010-Juil.-19,KIT ARMSTRONG
VERBIER FESTIVAL,Verbier,2010-Juil.-19,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2010-Juil.-19,SYLVIA SCHWARTZ
VERBIER FESTIVAL,Verbier,2010-Juil.-20,ANGELIKA KIRCHSCHLAGER
VERBIER FESTIVAL,Verbier,2010-Juil.-20,YUJA WANG
VERBIER FESTIVAL,Verbier,2010-Juil.-20,LISA BATIASHVILI
VERBIER FESTIVAL,Verbier,2010-Juil.-20,ELISABETH LEONSKAJA
VERBIER FESTIVAL,Verbier,2010-Juil.-21,LAWRENCE POWER
VERBIER FESTIVAL,Verbier,2010-Juil.-21,EVGENY KISSIN
VERBIER FESTIVAL,Verbier,2010-Juil.-21,ANGELIKA KIRCHSCHLAGER
VERBIER FESTIVAL,Verbier,2010-Juil.-22,SYLVIA SCHWARTZ
VERBIER FESTIVAL,Verbier,2010-Juil.-22,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2010-Juil.-22,MEASHA BRUEGGERGOSMAN
VERBIER FESTIVAL,Verbier,2010-Juil.-22,ELISABETH LEONSKAJA
VERBIER FESTIVAL,Verbier,2010-Juil.-23,VILDE FRANG
VERBIER FESTIVAL,Verbier,2010-Juil.-23,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2010-Juil.-23,MISCHA MAISKY
VERBIER FESTIVAL,Verbier,2010-Juil.-23,ELISABETH LEONSKAJA
VERBIER FESTIVAL,Verbier,2010-Juil.-24,LERA AUERBACH
VERBIER FESTIVAL,Verbier,2010-Juil.-24,DAVID KADOUCH
VERBIER FESTIVAL,Verbier,2010-Juil.-24,EVGENY KISSIN
VERBIER FESTIVAL,Verbier,2010-Juil.-24,YURI BASHMET
VERBIER FESTIVAL,Verbier,2010-Juil.-25,ILYA GRINGOLTS
VERBIER FESTIVAL,Verbier,2010-Juil.-25,KIRILL TROUSSOV
VERBIER FESTIVAL,Verbier,2010-Juil.-25,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2010-Juil.-25,NIKOLAI LUGANSKY
VERBIER FESTIVAL,Verbier,2010-Juil.-25,ELISABETH LEONSKAJA
VERBIER FESTIVAL,Verbier,2010-Juil.-26,SARAH CHANG
VERBIER FESTIVAL,Verbier,2010-Juil.-26,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2010-Juil.-26,JOSHUA BELL
VERBIER FESTIVAL,Verbier,2010-Juil.-27,ILYA GRINGOLTS
VERBIER FESTIVAL,Verbier,2010-Juil.-27,VILDE FRANG
VERBIER FESTIVAL,Verbier,2010-Juil.-27,NATALIA GUTMAN
VERBIER FESTIVAL,Verbier,2010-Juil.-27,ELISABETH LEONSKAJA
VERBIER FESTIVAL,Verbier,2010-Juil.-28,DANIEL HOPE
VERBIER FESTIVAL,Verbier,2010-Juil.-28,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2010-Juil.-28,KREMERATA BALTICA
VERBIER FESTIVAL,Verbier,2010-Juil.-29,SARAH CHANG
VERBIER FESTIVAL,Verbier,2010-Juil.-29,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2010-Juil.-29,LEONIDAS KAVAKOS
VERBIER FESTIVAL,Verbier,2010-Juil.-29,ELISABETH LEONSKAJA
VERBIER FESTIVAL,Verbier,2010-Juil.-30,QUATUOR EBENE
VERBIER FESTIVAL,Verbier,2010-Juil.-30,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2010-Juil.-30,QUATUOR EBENE
VERBIER FESTIVAL,Verbier,2010-Juil.-31,NICHOLAS ANGELICH
VERBIER FESTIVAL,Verbier,2010-Juil.-31,ROLANDO VILLAZON
VERBIER FESTIVAL,Verbier,2010-Juil.-31,PAMELA FRANK
VERBIER FESTIVAL,Verbier,2010-Juil.-31,ELISABETH LEONSKAJA
VERBIER FESTIVAL,Verbier,2010-Aout-01,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2009-Juin-19,KENNETH BOWEN
VERBIER FESTIVAL,Verbier,2009-Juil.-17,VADIM REPIN
VERBIER FESTIVAL,Verbier,2009-Juil.-18,DAVID FRAY
VERBIER FESTIVAL,Verbier,2009-Juil.-18,JEAN FREDERIC NEUBURGER
VERBIER FESTIVAL,Verbier,2009-Juil.-18,SANDRINE PIAU
VERBIER FESTIVAL,Verbier,2009-Juil.-18,VALERIY SOKOLOV
VERBIER FESTIVAL,Verbier,2009-Juil.-19,NELSON GOERNER
VERBIER FESTIVAL,Verbier,2009-Juil.-19,EVGENY KISSIN
VERBIER FESTIVAL,Verbier,2009-Juil.-20,JULIEN QUENTIN
VERBIER FESTIVAL,Verbier,2009-Juil.-20,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2009-Juil.-20,OLEG MAISENBERG
VERBIER FESTIVAL,Verbier,2009-Juil.-21,VADIM REPIN
VERBIER FESTIVAL,Verbier,2009-Juil.-21,KIRILL TROUSSOV
VERBIER FESTIVAL,Verbier,2009-Juil.-21,MARIE ELISABETH HECKER
VERBIER FESTIVAL,Verbier,2009-Juil.-22,SIMON TRPCESKI
VERBIER FESTIVAL,Verbier,2009-Juil.-22,JANINE JANSEN
VERBIER FESTIVAL,Verbier,2009-Juil.-22,ALESSIO BAX
VERBIER FESTIVAL,Verbier,2009-Juil.-23,DAVID FRAY
VERBIER FESTIVAL,Verbier,2009-Juil.-23,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2009-Juil.-23,MATTHEW POLENZANI
VERBIER FESTIVAL,Verbier,2009-Juil.-24,SUSAN GRAHAM
VERBIER FESTIVAL,Verbier,2009-Juil.-24,JANINE JANSEN
VERBIER FESTIVAL,Verbier,2009-Juil.-24,QUATUOR TETZLAFF
VERBIER FESTIVAL,Verbier,2009-Juil.-25,JANINE JANSEN
VERBIER FESTIVAL,Verbier,2009-Juil.-25,JULIEN QUENTIN
VERBIER FESTIVAL,Verbier,2009-Juil.-25,QUATUOR TETZLAFF
VERBIER FESTIVAL,Verbier,2009-Juil.-25,THOMAS QUASTHOFF
VERBIER FESTIVAL,Verbier,2009-Juil.-26,NELSON GOERNER
VERBIER FESTIVAL,Verbier,2009-Juil.-26,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2009-Juil.-26,OLEG MAISENBERG
VERBIER FESTIVAL,Verbier,2009-Juil.-27,SOL GABETTA
VERBIER FESTIVAL,Verbier,2009-Juil.-27,MARTHA ARGERICH
VERBIER FESTIVAL,Verbier,2009-Juil.-27,PHILIPPE JAROUSSKY
VERBIER FESTIVAL,Verbier,2009-Juil.-28,LEONIDAS KAVAKOS
VERBIER FESTIVAL,Verbier,2009-Juil.-28,QUATUOR EBENE
